tile,iou,dice,precision,recall,pred_foreground_pct,target_foreground_pct,split
SV_Copenhagen_55.6737_12.5514.tif,0.6143568247314645,0.7611165206101915,0.7015521610587075,0.8317337784268726,65.0299072265625,54.851531982421875,copenhagen
SV_Copenhagen_55.6737_12.5539.tif,0.6925080998029326,0.8183217556046732,0.798072058597101,0.8396258070488047,69.37103271484375,65.93780517578125,copenhagen
SV_Copenhagen_55.6785_12.5392.tif,0.5649301099510943,0.7219876547314295,0.6864446067826135,0.7614124210149049,54.30755615234375,48.96049499511719,copenhagen
SV_Copenhagen_55.6909_12.5871.tif,0.45713955918446697,0.6274478738883723,0.5040661843515541,0.8308067703790396,56.94580078125,34.55009460449219,copenhagen
SV_Copenhagen_55.6744_12.5295.tif,0.28814032290213276,0.4473741218704546,0.3141952983725136,0.7765196278550096,43.878173828125,17.753982543945312,copenhagen
SV_Copenhagen_55.6787_12.5629.tif,0.5209638485987527,0.6850443540505068,0.6501095367654853,0.7239469594129335,43.18389892578125,38.779449462890625,copenhagen
SV_Copenhagen_55.6813_12.5559.tif,0.43050306542370037,0.6018904479539717,0.5042628541448059,0.7463961558996263,11.63330078125,7.8594207763671875,copenhagen
SV_Copenhagen_55.6806_12.5878.tif,0.6475066891186892,0.7860443825755438,0.723063079691754,0.8610443311856909,66.1346435546875,55.536651611328125,copenhagen
SV_Copenhagen_55.6979_12.5574.tif,0.5760748580376177,0.7310247417497576,0.6766530756957986,0.7948978263699076,34.429931640625,29.308319091796875,copenhagen
SV_Copenhagen_55.6820_12.5877.tif,0.6433632337358576,0.7829836040244127,0.7357983737658044,0.8366352980023114,68.3074951171875,60.074615478515625,copenhagen
SV_Copenhagen_55.6827_12.5533.tif,0.5398825578781749,0.701199653332117,0.6413290167545558,0.7733996095872492,45.7183837890625,37.911224365234375,copenhagen
SV_Copenhagen_55.6965_12.5550.tif,0.5963761773504552,0.7471624618456477,0.7127334041091613,0.7850865879034893,48.8677978515625,44.364166259765625,copenhagen
SV_Copenhagen_55.6784_12.5318.tif,0.38331241220598344,0.5541950015394006,0.521266867176069,0.5915637504180071,37.542724609375,33.08143615722656,copenhagen
SV_Copenhagen_55.6723_12.5540.tif,0.6243346349355358,0.7687266176655938,0.7385990406653907,0.8014165304618146,64.57672119140625,59.51499938964844,copenhagen
SV_Copenhagen_55.6867_12.5849.tif,0.700387277869233,0.823797363088829,0.7963560664234978,0.8531973287569978,63.58642578125,59.35020446777344,copenhagen
SV_Copenhagen_55.6771_12.5368.tif,0.48475704850893014,0.6529782754636501,0.5750378044464464,0.7553595012943103,47.42584228515625,36.10420227050781,copenhagen
SV_Copenhagen_55.6946_12.5819.tif,0.44334544242163243,0.614330332006718,0.4972887060583396,0.8034237522814526,48.96240234375,30.305862426757812,copenhagen
SV_Copenhagen_55.6971_12.5843.tif,0.478298282228287,0.6470930636641646,0.5721891036474818,0.7445619576952297,49.65667724609375,38.16070556640625,copenhagen
SV_Copenhagen_55.6772_12.5611.tif,0.4472319573732536,0.618051522556185,0.7004967709885742,0.5529695496166742,30.7159423828125,38.910675048828125,copenhagen
SV_Copenhagen_55.6761_12.5587.tif,0.6439193609944932,0.7833953127785448,0.8333715555869174,0.7390739770176084,43.24798583984375,48.76594543457031,copenhagen
SV_Copenhagen_55.6881_12.5823.tif,0.6549706414189642,0.7915193478687881,0.7526382144191259,0.8346364954432477,65.3564453125,58.935546875,copenhagen
